kernel_name,presence,left_call_count,right_call_count,left_time_us,right_time_us,left_percent,right_percent,percent_point_delta
_causal_conv1d_fwd_kernel,both,990,990,60859.937,63865.549,0.996482,0.774884,-0.221598
_causal_conv1d_update_kernel,both,7680,7680,25264.398,25793.088,0.413663,0.312949,-0.100714
_compute_slot_mapping_kernel,both,1156,1156,3299.759,3266.78,0.054028,0.039636,-0.014392
_fused_post_conv_kernel,both,990,990,46115.507,46066.069,0.755066,0.558922,-0.196144
_scatter_jit_function,both,17,17,24.669,22.913,0.000404,0.000278,-0.000126
_silu_and_mul_kernel_kernel_rank_2,both,200,200,366.823,267.009,0.006006,0.00324,-0.002766
add_func_kernel_rank_1,both,578,41038,682.134,269604.891,0.011169,3.271128,3.259959
add_func_tensor_scalar_kernel_rank_1,right_only,0,67048,0.0,75935.687,0.0,0.921331,0.921331
argmax_kernel_inner,both,289,289,19155.665,19046.354,0.313643,0.23109,-0.082552
bitwise_not_func_kernel_rank_1,both,990,990,1234.748,1232.278,0.020217,0.014951,-0.005266
cat_copy_func_kernel_4,both,1920,13480,30256.537,54591.891,0.495401,0.662366,0.166965
embedding_kernel,both,289,289,799.023,789.998,0.013083,0.009585,-0.003498
exp_func_kernel_rank_1,both,990,990,1655.451,1610.817,0.027105,0.019544,-0.007561
fill_scalar_kernel,both,779,555,857.04,513.728,0.014033,0.006233,-0.0078
full_func_scalar_kernel_rank_1,both,198,198,191.566,191.686,0.003137,0.002326,-0.000811
fused_moe_kernel,both,23120,23120,1934243.336,1987823.191,31.670059,24.118347,-7.551712
fused_recurrent_gated_delta_rule_packed_decode_kernel,both,7680,7680,328712.386,327886.877,5.382126,3.978266,-1.40386
fused_sigmoid_gating_delta_rule_update_kernel,both,960,960,26283.009,26177.334,0.430341,0.317611,-0.11273
gt_func_scalar_kernel_rank_1,both,99,99,102.268,120.611,0.001674,0.001463,-0.000211
kernel_unified_attention,both,2890,2890,836546.18,840150.349,13.69707,10.193581,-3.503489
masked_fill_kernel_kernel_rank_2,both,289,289,1216.894,1222.862,0.019925,0.014837,-0.005088
masked_fill_kernel_kernel_rank_4,both,990,990,3081.002,3084.462,0.050446,0.037424,-0.013022
mean_dim_kernel_inner,right_only,0,37859,0.0,219440.007,0.0,2.662475,2.662475
memcpy32_post,left_only,20480,0,25073.811,0.0,0.410542,0.0,-0.410542
mm_kernel_general_host_tma,left_only,31790,0,806935.464,0.0,13.212243,0.0,-13.212243
moe_align_block_size_stage1,both,11360,11360,27922.499,26218.882,0.457185,0.318115,-0.13907
moe_align_block_size_stage2_vec,both,11360,11360,38203.212,35395.008,0.625515,0.429449,-0.196066
moe_align_block_size_stage3,both,11360,11360,16108.699,15948.734,0.263753,0.193507,-0.070247
moe_align_block_size_stage4,both,11360,11360,35937.45,31540.445,0.588417,0.382682,-0.205735
moe_sum_kernel,both,10240,10240,24070.368,24706.702,0.394113,0.299768,-0.094345
mul_broadcast_2d_kernel,both,11560,75718,47981.592,433146.492,0.78562,5.255386,4.469766
mul_generic_nd_kernel,right_only,0,34640,0.0,74376.483,0.0,0.902413,0.902413
mul_kernel,right_only,0,11600,0.0,90714.173,0.0,1.100639,1.100639
ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),both,289,289,22770.97,22307.857,0.372837,0.270662,-0.102175
nvjet_tst_128x128_64x6_2x1_v_bz_TNT,both,1280,1280,25892.388,21481.908,0.423945,0.260641,-0.163304
nvjet_tst_128x160_64x5_2x1_v_bz_TNT,both,40,40,782.641,667.659,0.012814,0.008101,-0.004714
nvjet_tst_128x64_64x8_1x2_h_bz_TNT,both,40,40,524.715,457.575,0.008591,0.005552,-0.00304
nvjet_tst_128x80_64x8_1x2_h_bz_TNT,both,40,40,584.941,517.579,0.009577,0.00628,-0.003298
nvjet_tst_16x64_64x16_2x1_v_bz_TNN,right_only,0,30,0.0,218.052,0.0,0.002646,0.002646
nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN,right_only,0,310,0.0,64081.923,0.0,0.777509,0.777509
nvjet_tst_192x192_64x4_2x1_v_bz_coopB_TNN,right_only,0,950,0.0,262583.377,0.0,3.185936,3.185936
nvjet_tst_24x64_64x16_4x1_v_bz_TNN,right_only,0,720,0.0,3598.582,0.0,0.043662,0.043662
nvjet_tst_256x128_64x4_1x2_h_bz_coopA_TNT,both,2520,3830,56424.035,178941.827,0.923851,2.171109,1.247258
