operator_name,input_shapes,input_dtypes,presence,left_mapping_statuses,right_mapping_statuses,left_kernel_type_count,right_kernel_type_count,left_event_count,right_event_count,left_time_us,right_time_us,left_percent,right_percent,percent_point_delta
SiluAndMul,"[[1,256],[1,256]]","[""c10::BFloat16"",""c10::BFloat16""]",both,"[""operator_shape_matched""]","[""operator_shape_matched""]",1,1,40,40,43.683,48.479,0.000209,0.000377,0.000168
SiluAndMul,"[[10,256],[10,256]]","[""c10::BFloat16"",""c10::BFloat16""]",right_only,[],"[""operator_shape_matched""]",0,1,0,40,0.0,53.534,0.0,0.000417,0.000417
SiluAndMul,"[[1025,256],[1025,256]]","[""c10::BFloat16"",""c10::BFloat16""]",left_only,"[""operator_shape_matched""]",[],1,0,40,0,67.579,0.0,0.000324,0.0,-0.000324
SiluAndMul,"[[11,256],[11,256]]","[""c10::BFloat16"",""c10::BFloat16""]",left_only,"[""operator_shape_matched""]",[],1,0,40,0,53.056,0.0,0.000254,0.0,-0.000254
SiluAndMul,"[[12,256],[12,256]]","[""c10::BFloat16"",""c10::BFloat16""]",right_only,[],"[""operator_shape_matched""]",0,1,0,40,0.0,53.986,0.0,0.00042,0.00042
SiluAndMul,"[[13,256],[13,256]]","[""c10::BFloat16"",""c10::BFloat16""]",left_only,"[""operator_shape_matched""]",[],1,0,40,0,54.629,0.0,0.000262,0.0,-0.000262
SiluAndMul,"[[14,256],[14,256]]","[""c10::BFloat16"",""c10::BFloat16""]",right_only,[],"[""operator_shape_matched""]",0,1,0,40,0.0,53.727,0.0,0.000418,0.000418
SiluAndMul,"[[15,256],[15,256]]","[""c10::BFloat16"",""c10::BFloat16""]",left_only,"[""operator_shape_matched""]",[],1,0,40,0,53.501,0.0,0.000256,0.0,-0.000256
SiluAndMul,"[[16,256],[16,256]]","[""c10::BFloat16"",""c10::BFloat16""]",right_only,[],"[""operator_shape_matched""]",0,1,0,40,0.0,53.635,0.0,0.000417,0.000417
SiluAndMul,"[[17,256],[17,256]]","[""c10::BFloat16"",""c10::BFloat16""]",left_only,"[""operator_shape_matched""]",[],1,0,40,0,56.669,0.0,0.000271,0.0,-0.000271
SiluAndMul,"[[18,256],[18,256]]","[""c10::BFloat16"",""c10::BFloat16""]",right_only,[],"[""operator_shape_matched""]",0,1,0,40,0.0,53.665,0.0,0.000418,0.000418
SiluAndMul,"[[19,256],[19,256]]","[""c10::BFloat16"",""c10::BFloat16""]",left_only,"[""operator_shape_matched""]",[],1,0,40,0,57.317,0.0,0.000274,0.0,-0.000274
SiluAndMul,"[[2,256],[2,256]]","[""c10::BFloat16"",""c10::BFloat16""]",right_only,[],"[""operator_shape_matched""]",0,1,0,40,0.0,47.487,0.0,0.00037,0.00037
SiluAndMul,"[[20,256],[20,256]]","[""c10::BFloat16"",""c10::BFloat16""]",right_only,[],"[""operator_shape_matched""]",0,1,0,40,0.0,53.506,0.0,0.000416,0.000416
SiluAndMul,"[[21,256],[21,256]]","[""c10::BFloat16"",""c10::BFloat16""]",left_only,"[""operator_shape_matched""]",[],1,0,40,0,59.266,0.0,0.000284,0.0,-0.000284
SiluAndMul,"[[22,256],[22,256]]","[""c10::BFloat16"",""c10::BFloat16""]",right_only,[],"[""operator_shape_matched""]",0,1,0,40,0.0,53.732,0.0,0.000418,0.000418
SiluAndMul,"[[23,256],[23,256]]","[""c10::BFloat16"",""c10::BFloat16""]",left_only,"[""operator_shape_matched""]",[],1,0,40,0,60.51,0.0,0.00029,0.0,-0.00029
SiluAndMul,"[[24,256],[24,256]]","[""c10::BFloat16"",""c10::BFloat16""]",right_only,[],"[""operator_shape_matched""]",0,1,0,40,0.0,53.79,0.0,0.000419,0.000419
SiluAndMul,"[[25,256],[25,256]]","[""c10::BFloat16"",""c10::BFloat16""]",left_only,"[""operator_shape_matched""]",[],1,0,40,0,60.699,0.0,0.000291,0.0,-0.000291
SiluAndMul,"[[26,256],[26,256]]","[""c10::BFloat16"",""c10::BFloat16""]",right_only,[],"[""operator_shape_matched""]",0,1,0,40,0.0,53.951,0.0,0.00042,0.00042
SiluAndMul,"[[27,256],[27,256]]","[""c10::BFloat16"",""c10::BFloat16""]",left_only,"[""operator_shape_matched""]",[],1,0,40,0,60.674,0.0,0.00029,0.0,-0.00029
SiluAndMul,"[[28,256],[28,256]]","[""c10::BFloat16"",""c10::BFloat16""]",right_only,[],"[""operator_shape_matched""]",0,1,0,40,0.0,53.312,0.0,0.000415,0.000415
SiluAndMul,"[[29,256],[29,256]]","[""c10::BFloat16"",""c10::BFloat16""]",left_only,"[""operator_shape_matched""]",[],1,0,40,0,59.941,0.0,0.000287,0.0,-0.000287
SiluAndMul,"[[3,256],[3,256]]","[""c10::BFloat16"",""c10::BFloat16""]",left_only,"[""operator_shape_matched""]",[],1,0,40,0,48.444,0.0,0.000232,0.0,-0.000232
SiluAndMul,"[[30,256],[30,256]]","[""c10::BFloat16"",""c10::BFloat16""]",right_only,[],"[""operator_shape_matched""]",0,1,0,40,0.0,53.569,0.0,0.000417,0.000417
SiluAndMul,"[[31,256],[31,256]]","[""c10::BFloat16"",""c10::BFloat16""]",left_only,"[""operator_shape_matched""]",[],1,0,40,0,60.737,0.0,0.000291,0.0,-0.000291
SiluAndMul,"[[32,256],[32,256]]","[""c10::BFloat16"",""c10::BFloat16""]",right_only,[],"[""operator_shape_matched""]",0,1,0,40,0.0,53.95,0.0,0.00042,0.00042
SiluAndMul,"[[33,256],[33,256]]","[""c10::BFloat16"",""c10::BFloat16""]",left_only,"[""operator_shape_matched""]",[],1,0,40,0,62.882,0.0,0.000301,0.0,-0.000301
SiluAndMul,"[[34,256],[34,256]]","[""c10::BFloat16"",""c10::BFloat16""]",right_only,[],"[""operator_shape_matched""]",0,1,0,40,0.0,53.472,0.0,0.000416,0.000416
SiluAndMul,"[[35,256],[35,256]]","[""c10::BFloat16"",""c10::BFloat16""]",left_only,"[""operator_shape_matched""]",[],1,0,40,0,62.689,0.0,0.0003,0.0,-0.0003
SiluAndMul,"[[36,256],[36,256]]","[""c10::BFloat16"",""c10::BFloat16""]",right_only,[],"[""operator_shape_matched""]",0,1,0,40,0.0,52.991,0.0,0.000412,0.000412
SiluAndMul,"[[37,256],[37,256]]","[""c10::BFloat16"",""c10::BFloat16""]",left_only,"[""operator_shape_matched""]",[],1,0,40,0,64.674,0.0,0.00031,0.0,-0.00031
SiluAndMul,"[[38,256],[38,256]]","[""c10::BFloat16"",""c10::BFloat16""]",right_only,[],"[""operator_shape_matched""]",0,1,0,40,0.0,54.144,0.0,0.000421,0.000421
SiluAndMul,"[[39,256],[39,256]]","[""c10::BFloat16"",""c10::BFloat16""]",left_only,"[""operator_shape_matched""]",[],1,0,40,0,63.428,0.0,0.000304,0.0,-0.000304
SiluAndMul,"[[4,256],[4,256]]","[""c10::BFloat16"",""c10::BFloat16""]",right_only,[],"[""operator_shape_matched""]",0,1,0,40,0.0,51.869,0.0,0.000404,0.000404
SiluAndMul,"[[40,256],[40,256]]","[""c10::BFloat16"",""c10::BFloat16""]",right_only,[],"[""operator_shape_matched""]",0,1,0,40,0.0,53.955,0.0,0.00042,0.00042
SiluAndMul,"[[4096,256],[4096,256]]","[""c10::BFloat16"",""c10::BFloat16""]",both,"[""operator_shape_matched""]","[""operator_shape_matched""]",1,1,40,40,110.085,110.206,0.000527,0.000858,0.000331
SiluAndMul,"[[4097,256],[4097,256]]","[""c10::BFloat16"",""c10::BFloat16""]",left_only,"[""operator_shape_matched""]",[],1,0,40,0,112.579,0.0,0.000539,0.0,-0.000539
SiluAndMul,"[[41,256],[41,256]]","[""c10::BFloat16"",""c10::BFloat16""]",left_only,"[""operator_shape_matched""]",[],1,0,40,0,63.999,0.0,0.000306,0.0,-0.000306
SiluAndMul,"[[42,256],[42,256]]","[""c10::BFloat16"",""c10::BFloat16""]",right_only,[],"[""operator_shape_matched""]",0,1,0,40,0.0,54.081,0.0,0.000421,0.000421
SiluAndMul,"[[43,256],[43,256]]","[""c10::BFloat16"",""c10::BFloat16""]",left_only,"[""operator_shape_matched""]",[],1,0,40,0,64.674,0.0,0.00031,0.0,-0.00031
SiluAndMul,"[[44,256],[44,256]]","[""c10::BFloat16"",""c10::BFloat16""]",right_only,[],"[""operator_shape_matched""]",0,1,0,40,0.0,53.889,0.0,0.000419,0.000419
SiluAndMul,"[[45,256],[45,256]]","[""c10::BFloat16"",""c10::BFloat16""]",left_only,"[""operator_shape_matched""]",[],1,0,40,0,63.839,0.0,0.000306,0.0,-0.000306
SiluAndMul,"[[46,256],[46,256]]","[""c10::BFloat16"",""c10::BFloat16""]",right_only,[],"[""operator_shape_matched""]",0,1,0,40,0.0,53.924,0.0,0.00042,0.00042
SiluAndMul,"[[47,256],[47,256]]","[""c10::BFloat16"",""c10::BFloat16""]",left_only,"[""operator_shape_matched""]",[],1,0,40,0,63.265,0.0,0.000303,0.0,-0.000303
SiluAndMul,"[[48,256],[48,256]]","[""c10::BFloat16"",""c10::BFloat16""]",right_only,[],"[""operator_shape_matched""]",0,1,0,40,0.0,53.217,0.0,0.000414,0.000414
SiluAndMul,"[[49,256],[49,256]]","[""c10::BFloat16"",""c10::BFloat16""]",left_only,"[""operator_shape_matched""]",[],1,0,40,0,63.715,0.0,0.000305,0.0,-0.000305
SiluAndMul,"[[5,256],[5,256]]","[""c10::BFloat16"",""c10::BFloat16""]",left_only,"[""operator_shape_matched""]",[],1,0,40,0,54.591,0.0,0.000261,0.0,-0.000261
SiluAndMul,"[[50,256],[50,256]]","[""c10::BFloat16"",""c10::BFloat16""]",right_only,[],"[""operator_shape_matched""]",0,1,0,40,0.0,53.986,0.0,0.00042,0.00042
SiluAndMul,"[[5089,256],[5089,256]]","[""c10::BFloat16"",""c10::BFloat16""]",right_only,[],"[""operator_shape_matched""]",0,1,0,40,0.0,126.247,0.0,0.000983,0.000983
SiluAndMul,"[[51,256],[51,256]]","[""c10::BFloat16"",""c10::BFloat16""]",left_only,"[""operator_shape_matched""]",[],1,0,40,0,63.773,0.0,0.000305,0.0,-0.000305
SiluAndMul,"[[52,256],[52,256]]","[""c10::BFloat16"",""c10::BFloat16""]",right_only,[],"[""operator_shape_matched""]",0,1,0,40,0.0,53.696,0.0,0.000418,0.000418
SiluAndMul,"[[53,256],[53,256]]","[""c10::BFloat16"",""c10::BFloat16""]",left_only,"[""operator_shape_matched""]",[],1,0,40,0,64.705,0.0,0.00031,0.0,-0.00031
SiluAndMul,"[[54,256],[54,256]]","[""c10::BFloat16"",""c10::BFloat16""]",right_only,[],"[""operator_shape_matched""]",0,1,0,40,0.0,53.57,0.0,0.000417,0.000417
SiluAndMul,"[[55,256],[55,256]]","[""c10::BFloat16"",""c10::BFloat16""]",left_only,"[""operator_shape_matched""]",[],1,0,40,0,62.367,0.0,0.000299,0.0,-0.000299
SiluAndMul,"[[56,256],[56,256]]","[""c10::BFloat16"",""c10::BFloat16""]",right_only,[],"[""operator_shape_matched""]",0,1,0,40,0.0,53.507,0.0,0.000416,0.000416
SiluAndMul,"[[57,256],[57,256]]","[""c10::BFloat16"",""c10::BFloat16""]",left_only,"[""operator_shape_matched""]",[],1,0,40,0,64.416,0.0,0.000308,0.0,-0.000308
SiluAndMul,"[[58,256],[58,256]]","[""c10::BFloat16"",""c10::BFloat16""]",right_only,[],"[""operator_shape_matched""]",0,1,0,40,0.0,53.887,0.0,0.000419,0.000419
SiluAndMul,"[[59,256],[59,256]]","[""c10::BFloat16"",""c10::BFloat16""]",left_only,"[""operator_shape_matched""]",[],1,0,40,0,64.477,0.0,0.000309,0.0,-0.000309
SiluAndMul,"[[6,256],[6,256]]","[""c10::BFloat16"",""c10::BFloat16""]",right_only,[],"[""operator_shape_matched""]",0,1,0,40,0.0,52.835,0.0,0.000411,0.000411
SiluAndMul,"[[60,256],[60,256]]","[""c10::BFloat16"",""c10::BFloat16""]",right_only,[],"[""operator_shape_matched""]",0,1,0,40,0.0,54.115,0.0,0.000421,0.000421
SiluAndMul,"[[61,256],[61,256]]","[""c10::BFloat16"",""c10::BFloat16""]",left_only,"[""operator_shape_matched""]",[],1,0,40,0,65.215,0.0,0.000312,0.0,-0.000312
SiluAndMul,"[[62,256],[62,256]]","[""c10::BFloat16"",""c10::BFloat16""]",both,"[""operator_shape_matched""]","[""operator_shape_matched""]",1,1,40,40,65.156,54.336,0.000312,0.000423,0.000111
SiluAndMul,"[[63,256],[63,256]]","[""c10::BFloat16"",""c10::BFloat16""]",both,"[""operator_shape_matched""]","[""operator_shape_matched""]",1,1,40,80,64.799,108.804,0.00031,0.000847,0.000537
SiluAndMul,"[[64,256],[64,256]]","[""c10::BFloat16"",""c10::BFloat16""]",both,"[""operator_shape_matched""]","[""operator_shape_matched""]",1,1,39600,19120,64416.218,25810.68,0.308378,0.200874,-0.107505
SiluAndMul,"[[7,256],[7,256]]","[""c10::BFloat16"",""c10::BFloat16""]",left_only,"[""operator_shape_matched""]",[],1,0,40,0,52.063,0.0,0.000249,0.0,-0.000249
SiluAndMul,"[[8,256],[8,256]]","[""c10::BFloat16"",""c10::BFloat16""]",right_only,[],"[""operator_shape_matched""]",0,1,0,40,0.0,51.679,0.0,0.000402,0.000402
SiluAndMul,"[[8192,256],[8192,256]]","[""c10::BFloat16"",""c10::BFloat16""]",both,"[""operator_shape_matched""]","[""operator_shape_matched""]",1,1,1240,1240,5326.44,5313.748,0.025499,0.041355,0.015855
SiluAndMul,"[[9,256],[9,256]]","[""c10::BFloat16"",""c10::BFloat16""]",left_only,"[""operator_shape_matched""]",[],1,0,40,0,52.578,0.0,0.000252,0.0,-0.000252
_C_custom_ar::all_reduce,"[[],[1,2048],[1,2048],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",both,"[""operator_shape_matched""]","[""operator_shape_matched""]",1,1,81,81,316.543,251068.111,0.001515,1.953957,1.952442
_C_custom_ar::all_reduce,"[[],[10,2048],[10,2048],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",right_only,[],"[""operator_shape_matched""]",0,1,0,81,0.0,348.645,0.0,0.002713,0.002713
_C_custom_ar::all_reduce,"[[],[1025,2048],[1025,2048],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",left_only,"[""operator_shape_matched""]",[],1,0,81,0,2045.423,0.0,0.009792,0.0,-0.009792
_C_custom_ar::all_reduce,"[[],[11,2048],[11,2048],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",left_only,"[""operator_shape_matched""]",[],1,0,81,0,690.446,0.0,0.003305,0.0,-0.003305
_C_custom_ar::all_reduce,"[[],[12,2048],[12,2048],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",right_only,[],"[""operator_shape_matched""]",0,1,0,81,0.0,347.557,0.0,0.002705,0.002705
_C_custom_ar::all_reduce,"[[],[13,2048],[13,2048],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",left_only,"[""operator_shape_matched""]",[],1,0,81,0,24042.183,0.0,0.115097,0.0,-0.115097
